name,brand,category,price,size,ingredients,image_url
Contour Yeux Et Lèvres Anti-âge Précieux Argan,So Bio Etic,Anti-Aging,35,varies,"aqua (water), anthemis nobilis flower water, argania spinosa kernel oil, dicaprylyl carbonate, glycerin, cetearyl olivate, sorbitan olivate, behenyl alcohol, caprylic/ capric triglyceride, sodium levulinate, benzyl alcohol, xanthan gum, sodium benzoate, parfum (fragrance), hydrogenated vegetable oil, chlorella vulgaris extract, polygonum fagopyrum (seed) extract, linalool, limonene, sodium hydroxide, lactic acid, benzyl salicylate, sodium hyaluronate, anise alcohol, tocopherol, amyl cinnamal, glycine soja (soybean) oil. *ingrédients issus de l'agriculture biologique",https://images.openbeautyfacts.org/images/products/351/736/001/1012/front_fr.9.200.jpg
Crème visage et corps,avril,Other,41,200ml,"aqua (water), caprylic/capric triglyceride, cetyl lactate coco-caprylate/caprate, cetearyl alcohol, glyceryl stearate se, glyceryl caprylate, butyrospermum parkii (shea) butter, aloe barbadensis leaf juice powder, glycerin, cetearyl glucoside, xanthan gum, tocopherol, levulinic acid, sodium levulinate, lactic acid, sodium citrate, sodium benzoate, parfum (fragrance)",https://images.openbeautyfacts.org/images/products/366/221/700/4867/front_fr.4.200.jpg
Stop Rides Soin Hydratant Anti-rides d'expression Boswelox,"L'Oréal, L'Oreal Consumer products, L'Oréal Paris, L'Oréal Men Expert",Other,23,50 ml,"aqua/water, cyclohexasiloxane, glycerin, hydrogenated polyisobutene, dipropylene glycol, drometrizole trisiloxane, mentha piperita extract/peppermint leaf extract, manganese gluconate, sodium hydroxide, nylon-12, ammonium polyacryloyldimethyl taurate, disodium edta, biosaccharide gum-1, boswellia serrata extract, ethylhexyl methoxycinnamate, polysilicone-8, tocopheryl acetate, imidazolidinyl urea, methylparaben, phenoxyethanol, propylparaben, butylparaben, linalool, limonene, parfum/fragrance. (f.i.l. b163601/2)",https://images.openbeautyfacts.org/images/products/360/052/030/1174/front_fr.31.200.jpg
Ultra Facial Cream,"L'Oréal, L'Oreal Luxe, Kiehl's",Moisturizer,22,50 ml,"aqua/water, glycerin, dimethicone, squalane, bis-peg-18 methyl ether dimethyl silane, sucrose stearate, stearyl alcohol, peg-8 stearate, myristyl myristate, prunus armeniaca kernel oil / apricot kernel oil, phenoxyethanol, persea gratissima oil / avocado oil, glyceryl stearate, cetyl alcohol, oryza sativa bran oil / rice bran oil, olea europaea fruit oil / olive fruit oil, chlorphenesin, stearic acid, palmitic acid, carbomer, acrylates / c10-30 alkyl acrylate crosspolymer, trisodium ethylenediamine disuccinate, prunus amygdalus dulcis oil / sweet almond oil, xanthan gum, ethylhexylglycerin, sodium hydroxide, tocopherol, glycine soja oil / soybean oil, pseudoalteromonas ferment extract, myristic acid, hydroxypalmitoyl sphinganine, salicylic acid, helianthus annuus seed oil / sunflower seed oil, rosmarininus officinalis leaf extract / rosemary leaf extract, citric acid",https://images.openbeautyfacts.org/images/products/360/597/036/0757/front_en.23.200.jpg
PureActive Gel nettoyant assainissant,"l-oreal, l-oreal-consumer-products, garnier, Garnier Skin Naturals",Other,15,200 ml,"aqua / water, coco-betaine, propylene glycol, sodium laureth sulfate, peg-120 methyl glucose dioleate, sodium chloride, disodium cocoamphodiacetate, benzyl salicylate, eucalyptus globulus extract / eucalyptus globulus leaf extract, limonene, linalool, menthol, menthoxypropanediol, salicylic acid, sodium benzoate, tetrasodium edta, zinc gluconate, parfum / fragrance. (f.i.l. b34608/1)",https://images.openbeautyfacts.org/images/products/321/566/298/0011/front_fr.5.200.jpg
Gel nettoyant sans savon anti-imperfections,mixa,Other,36,200ml,"aqua/water, sodium laureth sulfate, peg-8, coco-betaine, hexylene glycol, sodium chloride, caprylyl glycol, citric acid, glycerin, moringa pterygosperma seed extract, peg-120 methyl glucose dioleate, phenoxyethanol, sodium benzoate, sodium hydroxide, zinc pca, parfum/fragrance. (f.il. b170531/1)",https://images.openbeautyfacts.org/images/products/360/055/055/0030/front_fr.9.200.jpg
"Baume apaisant, Après rasage + Soin visage, 2 en 1","Mennen, Mennen soin",Other,12,100 ml,"aqua/water, dicaprylyl ether, glycerin, oryza sativa starch/rice starch, bisabolol, allantoin, aloe barbadensis/aloe barbadensis leaf juice, ascorbyl glucoside, benzyl alcohol, benzyl salicylate, chlorhexidine digluconate, citral, coumarin, disodium edta, farnesol, glyceryl stearate, hexyl cinnamal, limonene, linalool, palmitic acid, panthenol, peg-100 stearate, phenoxyethanol, sodium citrate, sodium hydroxide, stearic acid, tocopheryl acetate, parfum/fragance (f.i.l. b51241/1)",https://images.openbeautyfacts.org/images/products/305/832/501/4407/front_fr.5.200.jpg
Solution micellaire tout en 1,"L'Oréal, L'Oreal Consumer products, Garnier",Other,10,400 ml,"aqua / water. hexylene glycol, glycerin, alcohol, denat, poloxamer 184, polyaminopropyl biguanide, disodium cocoamphodiacetate, disodium edta. (b172462/1)",https://images.openbeautyfacts.org/images/products/360/054/159/4975/front_fr.5.200.jpg
Soin lèvres Olive Mangue sauvage,Cattier,Other,16,4 g,"cera alba, simmondsia chinensis seed oil, cocos nucifera oil, helianthus annuus hybrid oil, squalane, olea europaea fruit oil, olus oil, castor isostearate succinate, octyldodecanol, aroma, irvingia gabonensis kernel butter, hydrogenated vegetable oil, hydrogenated coco-glycerides, candellila cera, tocopherol",https://images.openbeautyfacts.org/images/products/328/395/091/2396/front_fr.5.200.jpg
Eau micellaire physiologique visage et yeux,"Mixa, Mixa Expert",Other,15,400 ml,"aqua / water, hexylene glycol, glycerin, peg-60 hydrogenated castor oil, poloxamer 184, disodium cocoamphodiacetate, disodium edta, citric acid, panthenol, polyaminopropyl biguanide, (f.i.l. b164981/1)",https://images.openbeautyfacts.org/images/products/360/055/031/3352/front_fr.5.200.jpg
Lait démaquillant soyeux - Mon lait d'Ânesse - So'Bio étic,"Léa Nature, So'Bio étic",Cleanser,40,200 ml,"aqua (water), anthemis nobilis flower water, isopropyl palmitate, glycerin, caprylic/capric triglyceride, cocoglycerides, cetearyl alcohol, glyceryl stearate citrate, olus oil (vegetable oil), donkey milk, xanthan gum, benzyl alcohol, sodium cocoyl glutamate, parfum (fragrance), sodium levulinate, sodium benzoate, butyrospermum parkii (shea) butter, lactic acid, sodium chloride, linalool, aloe barbadensis leaf juice powder, benzyl salicylate, tocopherol, ingrédients issus de l'agriculture biologique",https://images.openbeautyfacts.org/images/products/351/736/000/3239/front_fr.4.200.jpg
Baume Lèvres Hydratant Huile d'Olive,Le Petit Olivier,Other,21,4 g,"ricinus communis (castor) seed oil, caprylic/capric triglyceride, cetyl palmitate, cera alba (beeswax), isopropyl myristate, oleic/linoleic/linolenic polyglycerides, hydrogenated castor oil, c10-18 triglycerides, helianthus annuus (sunflower) seed wax, parfum (fragrance), olea europaea (olive) fruit oil, butyrospermum parkii (shea) butter, prunus armeniaca (apricot) kernel oil, tocopherol, glycine soja (soybean) oil, copernicia cerifera (carnauba) wax, calendula officinalis flower extract, arnica montana flower extract, helianthus annuus (sunflower) seed oil, rhus verniciflua peel wax, shorea robusta resin, soybean glycerides, ascorbyl palmitate",https://images.openbeautyfacts.org/images/products/354/962/001/1616/front_fr.5.200.jpg
Moisturizing Lotion,"Nestlé, Cetaphil, Galderma",Other,6,1 L,"aqua, glycerin, isopropyl palmitate, cetearyl alcohol, ceteareth-20, panthenol, niacinamide, tocopheryl acetate, dimethicone, persea gratissima (avocado) oil, helianthus annuus (sunflower) seed oil, glyceryl stearate, sodium benzoate, benzyl alcohol, citric acid, pantolactone fil.1745",https://images.openbeautyfacts.org/images/products/077/261/807/8008/front_en.15.200.jpg
Savon dermatologique Visage & Corps,"Henkel, Diadermine, Laboratoires Diadermine, Soin Essentiel",Other,30,100 g,"sodium tallowate, sodium cocoate, aqua, talc, coconut acid, glycerin, sodium myreth sulfate, parfum, persea gratissima oil, prunus amygdalus dulcis oil, decyl glucoside, sodium chloride, sodium lactate, benzyl alcohol, citronellol, linalool, bht, tetrasodium etidronate, tetrasodium edta, butylphenyl methylpropional, ci 77891",https://images.openbeautyfacts.org/images/products/317/804/058/4679/front_en.14.200.jpg
Démaquillant Express Yeux et Lèvres,"L'Oréal, L'Oreal Consumer products, L'Oréal Paris",Other,8,125 ml,"aqua, cyclopentasiloxane, isohexadecane, isopropyl palmitate, sodium chloride, dipotassium phosphate, poloxamer 184, potassium phosphate, panthenol, polyaminopropyl biguanide, ci 61565, green 6. (fil b4885/3)",https://images.openbeautyfacts.org/images/products/305/408/006/3780/front_fr.3.200.jpg
Bariéderm-CICA Baume lèvres protecteur,Uriage,Other,12,15ml,"paraffin, hydrogenated polydecene, dimethicone, triacontanyl pvp, dipenta, erythrityl tetrahydroxy,  stearate/tetraisostearate, glycerin, squalane, bras, sica campestris (rapeseed) sterols tocopheryl ace, tate synthetic wax, ethyle, ne/propylene copolymer, polyethylene, polyquater, nium-61, bht",https://images.openbeautyfacts.org/images/products/366/143/400/5459/front_fr.9.200.jpg
crème de soin hydratante,Carrefour,Other,12,75 ml,"aqua, paraffinum liquidum, glycerin, cetearyl alcohol, dimethicone, glyceryl stearate, peg-100 stearate, phenoxyethanol, cetyl alcohol, peg-20 stearate, simmondsia chinensis seed oil, carbomer, sodium benzoate, parfum, potassium hydroxide, tocopheryl acetate, sodium citrate",https://images.openbeautyfacts.org/images/products/356/007/116/2115/front_fr.33.200.jpg
Respectissime,La Roche-Posay,Other,38,125 ml,"aqua/water, isododecane, isopropyl palmitate, potassium phosphate, sodium chlorlde, poloxamer 184, dipotassium phosphate, hexylene glycol, polyaminopropyl blguanlde, ci 61565 / green 6 (code fil: b3591/3)",https://images.openbeautyfacts.org/images/products/343/342/240/1907/front_en.16.200.jpg
Q10 Plus Soin de jour FPS 15,Nivea,Other,23,50ml,"aqua. glycerin, butyrospermum parkii butter, cetearyl alcohol, ethylhexyl salicylate, methylpropanediol, glyceryl stearate se, butyl methoxydibenzoylmethane, octocrylene, c12-15 alkyl benzoate, caprylic/capric triglyceride, sodium phenylbenzimidazole sulfonate, synthetic beeswax, ubiquinone, creatine, 1-methylhydantoin-2-lmide, tocopheryl acetate, xanthan gum, carbomer, dimethicone, trisodium edta, ethylhexylglycerin, phenoxyethanol, benzyl alcohol, limonene, parfum",https://images.openbeautyfacts.org/images/products/400/580/899/9675/front_fr.4.200.jpg
Visibly Clear Shine & Pore Gel Exfoliant Matifiant,Neutrogena,Other,14,150 ml,"aqua, cetyl alcohol, ppg-15 stearyl ether, polyethylene, steareth-21, salicylic acid, polysorbate 60, cera microcristallina, citrus aurantifolia fruit extract, citrus tangerina extract, menthyl lactate, myristyl alcohol, stearyl alcohol, propylene glycol, potassium cetyl phosphate, xanthan gum, tocopherol, bht, parfum, ci 77289",https://images.openbeautyfacts.org/images/products/357/466/103/4805/front_fr.12.200.jpg
Baume après-rasage,"Nivea, Nivea Men",Other,18,100 ml,"aqua, alcohol denat, glycerin, distarch phosphate, ethylhexyl cocoate, parfum, aloe barbadensis leaf juice, panthenol, tocopheryl acetate, dimethicone, triceteareth-4 phosphate, sodium carbomer, limonene, linalool",https://images.openbeautyfacts.org/images/products/400/580/822/1691/front_fr.6.200.jpg
Le gel nettoyant visage,Avril,Other,41,100 ml,"aqua, triticum spelta seed water, glycerin, cocamidopropyl betaine, xanthan gum, benzyl alcohol, cellulose gum, sodium chloride, parfum, calendula officinalis extract, dehydroacetic acid, sodium levulinate, sodium benzoate, lactic acid, aloe barbadensis leaf juice pownder",https://images.openbeautyfacts.org/images/products/366/221/700/6250/front_fr.5.200.jpg
Soin hydratant karité,U Bio,Other,36,varies,"aqua, heliantus annuus seed oil, caprylic/capric triglyceride, butyrospermum parkii butter, glycerin, cetyl alcohol, glyceryl stearate citrate, aloe bardensis leaf juice powder, theobroma cacao seed butter, oryva sativa powder, xantham gum, tocopherol, sodium citrate, citric acid, sodium benzoate, parfum",https://images.openbeautyfacts.org/images/products/325/622/675/8172/front_en.8.200.jpg
Patanjali saundarya alovera gel,patanjali,Other,36,150gm,"aloe barbadensis, vitamin e, permitted colour & sugandhit dravya",https://images.openbeautyfacts.org/images/products/890/410/949/8923/front_en.4.200.jpg
Double Serum,Clarins,Other,37,100 ml,"butylene/ethylene/styrene copolymer ‘ leontopodium alpinum extract, xanthan gum, persea gratissima (avocado) oil unsapo— nifiables, caramel ' curcuma longa (turmeric) root extract ' sali, cyloyl phytosphingosine ' musa sapientum (banana) fruit extract '",https://images.openbeautyfacts.org/images/products/338/081/014/9661/front_fr.4.200.jpg
Stick lèvres Réparateur,Carrefour,Other,12,2*4g,"octyldodecanol, paraffinum liquidum, hydrogenated microcrystalline wax, polyethylene, cera microcristallina, polybutene, ricinus communis seed oil, hydrogenated castor oil, paraffin, synthetic wax, butyrospermum parkii butter, lauryl pca, shorea robusta seed butter, tocopheryl acetate, allantoin, saccharin, bht, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, propylene glycol, parfum, limonene",https://images.openbeautyfacts.org/images/products/356/007/088/1192/front_fr.22.200.jpg
Gel nettoyant en profondeur au charbon,Bioré,Other,22,200 ml,"aqua, glycerin, sodium laureth sulfate, cocamidopropyl betaine, sorbitol, laureth-4 carboxylic acid, ethylhexylglycerin, acrylates/c10-30 alkyl acrylate crosspolymer, salicylic acid, sodium benzoate, parfum, sodium hydroxide, menthol, polyquaternium-39, disodium edta, charcoal powder, mannitol, cellulose, caprylic/capric triglyceride, hydroxypropyl methylcellulose, ci 77499",https://images.openbeautyfacts.org/images/products/501/763/423/8483/front_fr.5.200.jpg
Anti-Fatigue Crème visage hydratante Effet immédiat,Nivea Men,Other,10,50 ml,"aqua, cyclomethicone, glycerin, methylpropanediol, isopropyl palmitate, dibutyl adipate, distarch phosphate, ethylhexyl triazone, glyceryl stearate citrate, cetyl alcohol, stearyl alcohol, panthenol, butyl methoxydibenzoylmethane, ubiquinone, caffeine, paullinia cupana seed extract, tocopheryl acetate, glyceryl glucoside, maltodextrin, chrondrus crispus, sodium carbomer, sodium acrylates/c10-30 alkyl acrylate crosspolymer, trisodium edta, phenoxyethanol, methylparaben, methylisothiazolinone, linalool, butylphenyl methylpropional, limonene, parfum",https://images.openbeautyfacts.org/images/products/400/580/822/3855/front_fr.9.200.jpg
Nivea lait démaquillant,Nivea,Other,23,200ml,"aqua, paraffinum liquidum, caprylic/capric triglyceride, isopropyl palmitate, butyrospermum parkii butter, cetyl alcohol, methylpropanediol, palmitic acid, stearic acid, octyldodecanol, chamomilla recutita flower extract, glycerin, sorbitol, carbomer, myristic acid, arachidic acid, oleic acid, maltodextrin, sodium hydroxide benzethonium chloride, phenoxyethanol, geraniol, benzyl alcohol, linalool, alpha-isomethyl lonone, limonene, citronellol, parfum",https://images.openbeautyfacts.org/images/products/400/590/057/2950/front_en.11.200.jpg
Clearskin - Lotion purifiante,"Eau précieuse, Perrigo",Other,29,375 mL,"aqua, alcohol denat, glycerin, salicylic acid, polysorbate 20, alcohol, eucalyptol, eucalyptus globulus leaf extract, menthol, sodium hydroxide, parfum",https://images.openbeautyfacts.org/images/products/359/589/024/3547/front_fr.7.200.jpg
Atoderm lèvres,Bioderma,Other,16,4 g,"mineral oil (paraffinum liquidum), paraffin, microchrystalline wax (cera microchrystallina), synthetic wax, butyrospernum parkii (shea) butter, lauryl pca, beeswax (cera alba), topopherol, lecithin, arachidyl propionate, topopheryl acetate, retinyl palmitate, ethyl linolenate, bht, ethyl linoleate, ethyl oleate, laminaria ochroleuca extract, octyldodecanol, capryl/capric triglyceride, fragrance (parfum)",https://images.openbeautyfacts.org/images/products/340/139/937/2346/front_fr.6.200.jpg
L'Eau Micellaire Bio,Barbara Gould,Other,22,400 ml,"aqua, caprylyl/capryl glucoside, benzyl alcohol, melissa officinalis flower/leaf/stem water, sodium benzoate, decyl glucoside, parfum, limonene, aloe barbadensis leaf juice, citric acid, tetrasodium glutamate diacetate, linalool, citral, potassium sorbate, sodium hydroxide",https://images.openbeautyfacts.org/images/products/333/130/009/4572/front_fr.5.200.jpg
Hydra aloe vera,"So'bio étic, léa nature",Other,30,500 ml,"aqua, aloe barbadensis leaf juice (organic), anthemis nobilis flower water (organic), glycerin, polyglyceril-4 caprate, sodium levulinate, lactobacilius ferment, rosa damascena flower water (organic), sodium benzoate, sodium hydroxide, parfum, citric acid, bisabolol, lactic acid, aloe barbadensis leaf juice powder (organic)",https://images.openbeautyfacts.org/images/products/351/736/001/0572/front_fr.6.200.jpg
Nivea Soft,"Nivea, Soft",Other,23,200 ml,"aqua, glycerin, paraffinum liquidum, myristyl alcohol, butylene glycol, alcohol denat, myristyl myristate, palmitic acid, glyceryl stearate, stearic acid, cera microcristallina, hydrogenated coco-glycerides, simmondsia chinensis seed oil, tocopheryl acetate, lanolin alcohol (eucerit), myristic acid, arachidic acid, oleic acid, polyglyceryl-2 caprate, dimethicone, carbomer, sodium hydroxide, phenoxyethanol, linalool, citronellol, alpha-isomethyl ionone, benzyl alcohol, limonene, benzyl salicylate, parfum",https://images.openbeautyfacts.org/images/products/400/580/851/5592/front_es.14.200.jpg
Nivéa creme,Nivea,Other,23,250 ml,"aqua, paraffinum liquidum, cera microcristallina, glycerin, lanolin alcohol (eucerit), paraffin, panthenol, decyl oleate, octyldodecanol, aluminum stearates, citric acid, magnesium sulfate, magnesium stearate, parfum, limonene, geraniol, hydroxycitronellal, linalool, citronellol, benzyl benzoate, cinnamyl alcohol",https://images.openbeautyfacts.org/images/products/400/580/000/1253/front_fr.6.200.jpg
Age Perfect Soin Ré-hydratant Jour,L'Oréal,Other,14,50 ml,"aqua / water, squalane, cyclohexasiloxane, glycerin, cetyl alcohol, glyceryl stearate, peg-40 stearate, paraffinum liquidum / mineral oil, myristyl myristate, drometrizole trisiloxane, octyldodecanol, jasminum officinale extract / jasmine flower extract, stearyl alcohol, isobutane, sorbitan oleate, sorbitan tristearate, calcium pantetheine sulfonate, isohexadecane, sodium hydroxide, myristyl alcohol, cyclodextrin, mannitol, disodium edta, disodium succinate, hydrolyzed soy protein, hydroxypalmitoyl sphinganine, capryloyl salicylic acid, pentylene glycol, faex extract/yeast extract, ethylhexyl methoxycinnamate, polysorbate 80, acrylamide/sodium acryloyldimethyltaurate copolymer, acrylonitrile/methyl methacrylate/vinylidene chloride copolymer, bht, methylparaben, phenoxyethanol, chlorphenesin, ci 15985 / yellow 6, linalool, geraniol, alpha-isomethyl ionone, coumarin, limonene, citronellol, benzyl alcohol, benzyl benzoate, parfum / fragrance. (f.i.l b178429/1)",https://images.openbeautyfacts.org/images/products/305/408/006/3858/front_fr.3.200.jpg
Cetaphil Moisturizing Cream,Cetaphil,Other,6,16 oz,"water, glycerin, petrolatum, dicaprylyl either, dimethicone, glyceryl stearate, cetyl alcohol, helianthus annus (sunflower) seed oil, pg-30 stearate, pantheol, niacinamide, prunus amygdalus dulcis (sweet almond) oil, tocopheryl acetate, pantolactone, dimethicone, acrylate/c10-30 alkyl acrylate crosspolymer, carbomer, propylene glycol, sodium edta, benzyl alcohol, phenoxyethanol, sodium hydroxide, citric acid",https://images.openbeautyfacts.org/images/products/030/299/391/7564/front_en.4.200.jpg
Hydra Aloe Vera Crème riche hydratante,"Léa Nature, So' Bio Etic",Other,33,50 ml,"aqua/water/eau, aloe barbadensis leaf juice, glycerin, decyl oleate, helianthus annuus (sunflower) seed oil, coco-caprylate, cetearyl alcohol, olus oil (vegetable oil), glyceryl stearate, butyrospermum parkii (shea) butter, hydrogenated olive oil myristyl esters, hydroxystearic/linolenic/oleic polyglycerides, magnesium aluminum silicate, jojoba esters, cetearyl glucoside, parfum (fragrance), sodium levulinate, sodium stearoyl glutamate, benzyl alcohol, xanthan gum, hydrogenated vegetable oil, sodium benzoate, tocopherol, candelilla cera (euphorbia cerifera (candelilla) wax), phytic acid, sodium hyaluronate, sodium hydroxide, aloe barbadensis leaf juice powder, limonene, citric acid, linalool, citronellol",https://images.openbeautyfacts.org/images/products/351/736/000/4854/front_fr.8.200.jpg
Pur Bleuet,Yves Rocher,Other,41,15 ml,"aqua/water/eau, aloe barbadensis leaf juice, butylene glycol, glycerin, propylene glycol, betaine, hydroxyacetophenone, xanthan gum, benzyl alcohol, acacia senegal gum, centaurea cyanus flower extract",https://images.openbeautyfacts.org/images/products/366/000/554/8890/front_fr.6.200.jpg
Lait démaquillant,Inell,Other,23,250 ml,"aqua, paraffinum liquidum, cetyl alcohol, glycerin, octyldodecanol, glyceryl stearate se, isopropyl palmipate, peg-40 glyceryl cocoate, sodium coceth sulfate, parfum, fructose, tetrasodium edta, carbomer, propylene glycol, triethanolamine, caprylyl glycol, ascorbyl tetraisopalmitate sorbitol, camellia sinensis leaf extract, citric acid, sodium hydroxide, ascorbic acid, phenoxyethanol, potassium sorbate, ci 42090, cl 28 440",https://images.openbeautyfacts.org/images/products/356/470/055/5484/front_fr.5.200.jpg
Man men's care Shampooing Douche 3 en 1 Ocean,Mc Bride,Other,23,300 ml,"aqua, sodium laureth sulfate, cocamidopropyl betaine, sodium chloride, parfum, decyl glucoside, peg-7 glyceryl cocoate, polyquaternium-7, menthol, benzophenone-3, benzyl alcohol, citric acid, linalool, tetrasodium edta, benzyl salicylate, butylphenyl methylpropional, sodium benzoate, limonene, methylchloroisothiazolinone, methylisothiazolinone, sodium hydroxide, ci 42090, ci 19140",https://images.openbeautyfacts.org/images/products/000/002/602/3229/front_fr.5.200.jpg
Active Age Soin anti-rides DNAge,"Nivea, Nivea Men",Other,18,50 mL,"aqua, glycerin, cyclomethicone, isopropyl palmitate, tapioca starch, caprylic/capric triglyceride, cetearyl alcohol, dimethicone, hydrogenated coco-glycerides, octocrylene, polyglyceryl-3 methylglucose distearate, butyl methoxydibenzoylmethane, phenylbenzimidazole sulfonic acid, folic acid, tocopheryl acetate, creatine, 1-methylhydantoin-2-imide, 2-hexanediol, sodium carbomer, acrylates/c10-30 alkyl acrylate crosspolymer, trisodium edta, phenoxyethanol, methylparaben, piroctone olamine, linalool, butylphenyl methylpropional, limonene, parfum",https://images.openbeautyfacts.org/images/products/400/580/884/0113/front_fr.27.200.jpg
